Meters,Celsius,X,Y,Z,Date,Feet,Kite
1.75,24.81,-0.024390243902439046,-0.017595307917888547,-0.0046948356807511304,2017-07-26T20:00:36Z,5.74147,None
2.4799999999999898,24.81,0.024390243902439046,0.008797653958944274,-0.0023474178403756207,2017-07-26T20:00:36Z,8.136483199999967,None
1.8100000000000023,24.81,0.009146341463414531,-0.011730205278592365,0.0046948356807512415,2017-07-26T20:00:36Z,5.938320400000007,None
1.6899999999999977,24.81,0.018292682926829285,-0.011730205278592365,0.0046948356807512415,2017-07-26T20:00:37Z,5.544619599999993,None
1.8100000000000023,24.81,0,-0.011730205278592365,-0.011737089201877882,2017-07-26T20:00:37Z,5.938320400000007,None
2.4799999999999898,24.81,0.03963414634146334,0.0058651026392961825,0.014084507042253502,2017-07-26T20:00:38Z,8.136483199999967,None
1.5,24.81,0.03963414634146334,0.008797653958944274,-0.018779342723004744,2017-07-26T20:00:39Z,4.92126,None
1.4399999999999977,24.81,0.09146341463414642,0,0.032863849765258246,2017-07-26T20:00:40Z,4.724409599999992,None
1.6299999999999955,24.81,0.07621951219512191,0.04692082111436946,-0.021126760563380254,2017-07-26T20:00:40Z,5.347769199999985,None
1.5600000000000023,24.81,0.027439024390243816,-0.017595307917888547,-0.0023474178403756207,2017-07-26T20:00:41Z,5.118110400000007,None
1.6899999999999977,24.81,0.030487804878048808,-0.014662756598240456,-0.009389671361502372,2017-07-26T20:00:41Z,5.544619599999993,None
1.6899999999999977,24.81,0.05792682926829262,-0.017595307917888547,0,2017-07-26T20:00:41Z,5.544619599999993,None
1.8100000000000023,24.81,0.03658536585365857,-0.02639296187683282,0.016431924882629012,2017-07-26T20:00:42Z,5.938320400000007,None
1.6899999999999977,24.81,0.021341463414634054,-0.02639296187683282,0,2017-07-26T20:00:42Z,5.544619599999993,None
1.8799999999999955,24.81,0.030487804878048808,-0.011730205278592365,0.0023474178403755097,2017-07-26T20:00:44Z,6.167979199999985,None
2.4799999999999898,24.81,0.03353658536585358,-0.0058651026392961825,0.016431924882629012,2017-07-26T20:00:44Z,8.136483199999967,None
1.6299999999999955,24.81,0.03963414634146334,-0.008797653958944274,-0.0023474178403756207,2017-07-26T20:00:45Z,5.347769199999985,None
1.5,24.81,0.03658536585365857,-0.017595307917888547,-0.0023474178403756207,2017-07-26T20:00:45Z,4.92126,None
1.6899999999999977,24.81,0.03658536585365857,-0.02346041055718473,-0.035211267605633756,2017-07-26T20:00:46Z,5.544619599999993,None
2,24.81,0.03658536585365857,-0.032258064516129004,-0.028169014084507005,2017-07-26T20:00:46Z,6.56168,None
1.8100000000000023,24.81,0.03963414634146334,-0.061583577712609916,0.030516431924882736,2017-07-26T20:00:46Z,5.938320400000007,None
1.6899999999999977,24.81,0.024390243902439046,-0.07331378299120239,0.011737089201877993,2017-07-26T20:00:47Z,5.544619599999993,None
1.6899999999999977,24.81,0.03658536585365857,-0.02639296187683282,-0.0046948356807511304,2017-07-26T20:00:48Z,5.544619599999993,None
1.5,24.81,0.027439024390243816,-0.02346041055718473,0.0023474178403755097,2017-07-26T20:00:49Z,4.92126,None
1.6899999999999977,24.81,0.05792682926829262,-0.032258064516129004,0.014084507042253502,2017-07-26T20:00:49Z,5.544619599999993,None
1.6899999999999977,24.81,0.05182926829268286,-0.04105571847507328,0.009389671361502261,2017-07-26T20:00:50Z,5.544619599999993,None
1.8100000000000023,24.81,0.054878048780487854,-0.055718475073313734,0,2017-07-26T20:00:50Z,5.938320400000007,None
1.75,24.81,0.08536585365853666,-0.035190615835777095,-0.009389671361502372,2017-07-26T20:00:51Z,5.74147,None
1.6899999999999977,24.81,0.0457317073170731,-0.038123167155425186,-0.021126760563380254,2017-07-26T20:00:51Z,5.544619599999993,None
1.6899999999999977,24.81,0.07317073170731714,-0.02639296187683282,0.011737089201877993,2017-07-26T20:00:51Z,5.544619599999993,None
1.8100000000000023,24.81,0.08841463414634143,-0.035190615835777095,-0.028169014084507005,2017-07-26T20:00:53Z,5.938320400000007,None
1.3799999999999955,24.81,0.04878048780487809,-0.04105571847507328,-0.018779342723004744,2017-07-26T20:00:53Z,4.527559199999985,None
1.3799999999999955,24.81,0.015243902439024293,-0.058651026392961825,0.014084507042253502,2017-07-26T20:00:54Z,4.527559199999985,None
1.4399999999999977,24.81,0.03963414634146334,-0.035190615835777095,0.009389671361502261,2017-07-26T20:00:54Z,4.724409599999992,None
1.4399999999999977,24.81,0.03963414634146334,-0.02346041055718473,0.0046948356807512415,2017-07-26T20:00:55Z,4.724409599999992,None
1.5,24.81,0.04268292682926833,-0.02346041055718473,0,2017-07-26T20:00:55Z,4.92126,None
1.5600000000000023,24.81,0.03963414634146334,-0.017595307917888547,0,2017-07-26T20:00:56Z,5.118110400000007,None
1.5600000000000023,24.81,0.03658536585365857,-0.017595307917888547,0.0023474178403755097,2017-07-26T20:00:56Z,5.118110400000007,None
1.5,24.75,0.03658536585365857,-0.017595307917888547,0,2017-07-26T20:00:58Z,4.92126,None
1.1899999999999977,24.81,0.03658536585365857,-0.02052785923753664,0.0023474178403755097,2017-07-26T20:00:58Z,3.9041995999999926,None
1.25,24.81,0.03658536585365857,-0.02052785923753664,0.0023474178403755097,2017-07-26T20:00:58Z,4.10105,None
1.3799999999999955,24.81,0.03353658536585358,-0.02052785923753664,0.0023474178403755097,2017-07-26T20:00:59Z,4.527559199999985,None
1.6299999999999955,24.75,0.03353658536585358,-0.02052785923753664,0.0023474178403755097,2017-07-26T20:00:59Z,5.347769199999985,None
1.5600000000000023,24.75,0.03658536585365857,-0.02052785923753664,0,2017-07-26T20:01:00Z,5.118110400000007,None
1.5600000000000023,24.75,0.03658536585365857,-0.02052785923753664,0.0023474178403755097,2017-07-26T20:01:00Z,5.118110400000007,None
1.3100000000000023,24.75,0.03658536585365857,-0.02052785923753664,0.0023474178403755097,2017-07-26T20:01:01Z,4.297900400000008,None
1.4399999999999977,24.75,0.03658536585365857,-0.02052785923753664,0.0023474178403755097,2017-07-26T20:01:01Z,4.724409599999992,None
1.3799999999999955,24.75,0.03658536585365857,-0.02052785923753664,0.0023474178403755097,2017-07-26T20:01:02Z,4.527559199999985,None
1.25,24.75,0.03963414634146334,-0.02052785923753664,0.0023474178403755097,2017-07-26T20:01:03Z,4.10105,None
1.25,24.81,0.03658536585365857,-0.02052785923753664,0.0023474178403755097,2017-07-26T20:01:03Z,4.10105,None
1.6899999999999977,24.75,0.03658536585365857,-0.02052785923753664,0.0023474178403755097,2017-07-26T20:01:03Z,5.544619599999993,None
1.3799999999999955,24.75,0.03658536585365857,-0.02052785923753664,0.0023474178403755097,2017-07-26T20:01:04Z,4.527559199999985,None
1.3799999999999955,24.75,0.03658536585365857,-0.017595307917888547,0.0023474178403755097,2017-07-26T20:01:04Z,4.527559199999985,None
1.5,24.75,0.03963414634146334,-0.02052785923753664,0.0023474178403755097,2017-07-26T20:01:05Z,4.92126,None
1.5600000000000023,24.75,0.03963414634146334,-0.02052785923753664,0.0023474178403755097,2017-07-26T20:01:05Z,5.118110400000007,None
1.1299999999999955,24.81,0.03963414634146334,-0.02052785923753664,0.0023474178403755097,2017-07-26T20:01:06Z,3.7073491999999852,None
1.5,24.75,0.03658536585365857,-0.02052785923753664,0.0023474178403755097,2017-07-26T20:01:07Z,4.92126,None
1.25,24.75,0.03353658536585358,-0.02346041055718473,0.0023474178403755097,2017-07-26T20:01:07Z,4.10105,None
1.25,24.75,0.03658536585365857,-0.02346041055718473,0.0023474178403755097,2017-07-26T20:01:08Z,4.10105,None
1.3799999999999955,24.75,0.03658536585365857,-0.02052785923753664,0,2017-07-26T20:01:08Z,4.527559199999985,None
1.3799999999999955,24.75,0.03658536585365857,-0.017595307917888547,0.0023474178403755097,2017-07-26T20:01:09Z,4.527559199999985,None
1.25,24.75,0.03963414634146334,-0.02639296187683282,0.0023474178403755097,2017-07-26T20:01:09Z,4.10105,None
1.3799999999999955,24.75,0.03658536585365857,-0.02052785923753664,0.0023474178403755097,2017-07-26T20:01:09Z,4.527559199999985,None
1.3100000000000023,24.75,0.012195121951219523,-0.014662756598240456,0.0046948356807512415,2017-07-26T20:01:10Z,4.297900400000008,None
1.3100000000000023,24.75,0,0.02639296187683282,-0.007042253521126751,2017-07-26T20:01:10Z,4.297900400000008,None
1.3799999999999955,24.75,0.027439024390243816,-0.04398826979472137,0.0046948356807512415,2017-07-26T20:01:11Z,4.527559199999985,None
1.1299999999999955,24.75,0.027439024390243816,-0.04398826979472137,0.0046948356807512415,2017-07-26T20:01:12Z,3.7073491999999852,None
1.3799999999999955,24.75,0.027439024390243816,-0.04105571847507328,0.0023474178403755097,2017-07-26T20:01:12Z,4.527559199999985,None
1.3799999999999955,24.75,0.027439024390243816,-0.04105571847507328,0.0023474178403755097,2017-07-26T20:01:13Z,4.527559199999985,None
1.1299999999999955,24.75,0.03353658536585358,-0.04985337243401755,0.0046948356807512415,2017-07-26T20:01:13Z,3.7073491999999852,None
1.5,24.75,0.027439024390243816,-0.05278592375366564,0.007042253521126751,2017-07-26T20:01:14Z,4.92126,None
1.4399999999999977,24.75,0.027439024390243816,-0.04398826979472137,0.007042253521126751,2017-07-26T20:01:14Z,4.724409599999992,None
1.5,24.75,0.027439024390243816,-0.02639296187683282,-0.0023474178403756207,2017-07-26T20:01:14Z,4.92126,None
1.25,24.75,0.027439024390243816,-0.04105571847507328,0.0023474178403755097,2017-07-26T20:01:16Z,4.10105,None
1.1899999999999977,24.75,0.027439024390243816,-0.04105571847507328,0.0023474178403755097,2017-07-26T20:01:16Z,3.9041995999999926,None
1.1899999999999977,24.75,0.024390243902439046,-0.038123167155425186,0.0023474178403755097,2017-07-26T20:01:17Z,3.9041995999999926,None
1.1899999999999977,24.75,0.027439024390243816,-0.04398826979472137,0.0023474178403755097,2017-07-26T20:01:17Z,3.9041995999999926,None
1.3799999999999955,24.75,0.024390243902439046,-0.032258064516129004,-0.0023474178403756207,2017-07-26T20:01:18Z,4.527559199999985,None
1.3799999999999955,24.75,0.021341463414634054,-0.032258064516129004,-0.028169014084507005,2017-07-26T20:01:18Z,4.527559199999985,None
1.6299999999999955,24.75,0.060975609756097615,0.008797653958944274,0,2017-07-26T20:01:19Z,5.347769199999985,None
1.5600000000000023,24.75,0.04268292682926833,0.07331378299120228,0.016431924882629012,2017-07-26T20:01:19Z,5.118110400000007,None
1.75,24.75,-0.0030487804878048808,-0.032258064516129004,-0.023474178403755874,2017-07-26T20:01:21Z,5.74147,None
1.8799999999999955,24.75,0.05792682926829262,-0.02052785923753664,0.025821596244131495,2017-07-26T20:01:21Z,6.167979199999985,None
1.8100000000000023,24.75,0.0060975609756097615,-0.04692082111436946,-0.039906103286385,2017-07-26T20:01:21Z,5.938320400000007,None
1.4399999999999977,24.75,0.07317073170731714,-0.07331378299120239,-0.0046948356807511304,2017-07-26T20:01:22Z,4.724409599999992,None
1.3799999999999955,24.75,0.027439024390243816,-0.07624633431085048,0,2017-07-26T20:01:22Z,4.527559199999985,None
1.5,24.75,0.05182926829268286,-0.07624633431085048,-0.0023474178403756207,2017-07-26T20:01:23Z,4.92126,None
1.6899999999999977,24.68,0.054878048780487854,-0.07331378299120239,-0.0023474178403756207,2017-07-26T20:01:23Z,5.544619599999993,None
1.6299999999999955,24.75,0.054878048780487854,-0.0703812316715543,0,2017-07-26T20:01:24Z,5.347769199999985,None
1.5,24.68,0.027439024390243816,-0.0703812316715543,0,2017-07-26T20:01:25Z,4.92126,None
1.5,24.75,0.015243902439024293,-0.07624633431085048,0.0023474178403755097,2017-07-26T20:01:26Z,4.92126,None
1.5,24.75,0.03658536585365857,-0.06451612903225812,-0.0046948356807511304,2017-07-26T20:01:26Z,4.92126,None
1.5,24.75,0.05792682926829262,-0.07331378299120239,-0.007042253521126751,2017-07-26T20:01:26Z,4.92126,None
1.5600000000000023,24.68,0.03963414634146334,-0.07917888563049857,-0.011737089201877882,2017-07-26T20:01:27Z,5.118110400000007,None
1.3799999999999955,24.68,0.04268292682926833,-0.06451612903225812,-0.0023474178403756207,2017-07-26T20:01:27Z,4.527559199999985,None
1.3100000000000023,24.75,0.03353658536585358,-0.06451612903225812,0.0046948356807512415,2017-07-26T20:01:28Z,4.297900400000008,None
1.3799999999999955,24.75,0.03658536585365857,-0.07624633431085048,0,2017-07-26T20:01:28Z,4.527559199999985,None
1.5600000000000023,24.68,0.054878048780487854,-0.08211143695014667,-0.011737089201877882,2017-07-26T20:01:30Z,5.118110400000007,None
1.5,24.68,0.06707317073170738,-0.07624633431085048,-0.007042253521126751,2017-07-26T20:01:30Z,4.92126,None
1.6299999999999955,24.68,0.060975609756097615,-0.07624633431085048,-0.0046948356807511304,2017-07-26T20:01:31Z,5.347769199999985,None
1.5,24.68,0.04878048780487809,-0.07624633431085048,-0.0046948356807511304,2017-07-26T20:01:31Z,4.92126,None
1.3100000000000023,24.68,0.05792682926829262,-0.07624633431085048,-0.0046948356807511304,2017-07-26T20:01:31Z,4.297900400000008,None
1.1299999999999955,24.68,0.06402439024390238,-0.08211143695014667,-0.009389671361502372,2017-07-26T20:01:32Z,3.7073491999999852,None
1.3799999999999955,24.68,0.0792682926829269,-0.07917888563049857,-0.0023474178403756207,2017-07-26T20:01:32Z,4.527559199999985,None
1.3100000000000023,24.68,0.012195121951219523,-0.07624633431085048,0,2017-07-26T20:01:33Z,4.297900400000008,None
1.3799999999999955,24.68,0.060975609756097615,-0.08211143695014667,-0.0046948356807511304,2017-07-26T20:01:34Z,4.527559199999985,None
1.3100000000000023,24.68,0.05182926829268286,-0.08211143695014667,-0.0023474178403756207,2017-07-26T20:01:35Z,4.297900400000008,None
1.4399999999999977,24.68,0.06402439024390238,-0.08211143695014667,-0.007042253521126751,2017-07-26T20:01:35Z,4.724409599999992,None
1.6299999999999955,24.68,0.054878048780487854,-0.07917888563049857,-0.0046948356807511304,2017-07-26T20:01:36Z,5.347769199999985,None
1.5,24.68,0.054878048780487854,-0.07917888563049857,-0.007042253521126751,2017-07-26T20:01:36Z,4.92126,None
1.5,24.68,0.060975609756097615,-0.07917888563049857,-0.007042253521126751,2017-07-26T20:01:36Z,4.92126,None
1.6299999999999955,24.68,0.060975609756097615,-0.07917888563049857,-0.007042253521126751,2017-07-26T20:01:37Z,5.347769199999985,None
1.1299999999999955,24.68,0.0457317073170731,-0.08797653958944285,-0.0023474178403756207,2017-07-26T20:01:37Z,3.7073491999999852,None
1.0600000000000023,24.68,0.054878048780487854,-0.07917888563049857,-0.007042253521126751,2017-07-26T20:01:39Z,3.4776904000000073,None
1,24.75,0.05182926829268286,-0.07917888563049857,-0.007042253521126751,2017-07-26T20:01:39Z,3.28084,None
1.5600000000000023,24.68,0.060975609756097615,-0.07917888563049857,-0.007042253521126751,2017-07-26T20:01:40Z,5.118110400000007,None
1.25,24.68,0.054878048780487854,-0.07917888563049857,-0.007042253521126751,2017-07-26T20:01:40Z,4.10105,None
1.1299999999999955,24.68,0.054878048780487854,-0.08211143695014667,-0.007042253521126751,2017-07-26T20:01:41Z,3.7073491999999852,None
1.4399999999999977,24.68,0.060975609756097615,-0.08504398826979476,-0.0046948356807511304,2017-07-26T20:01:41Z,4.724409599999992,None
1.8100000000000023,24.68,0.05182926829268286,-0.08504398826979476,-0.0046948356807511304,2017-07-26T20:01:41Z,5.938320400000007,None
1.5600000000000023,24.68,0.12195121951219523,-0.09384164222873903,0.009389671361502261,2017-07-26T20:01:42Z,5.118110400000007,None
1.8100000000000023,24.68,0.1554878048780488,-0.04398826979472137,-0.035211267605633756,2017-07-26T20:01:44Z,5.938320400000007,None
1.6899999999999977,24.68,0.13109756097560976,-0.032258064516129004,-0.039906103286385,2017-07-26T20:01:44Z,5.544619599999993,None
1.6299999999999955,24.68,0.09756097560975618,-0.055718475073313734,-0.05164319248826288,2017-07-26T20:01:44Z,5.347769199999985,None
1.6899999999999977,24.68,0,-0.04692082111436946,0.021126760563380254,2017-07-26T20:01:45Z,5.544619599999993,None
1.6899999999999977,24.68,-0.012195121951219523,-0.04105571847507328,-0.0023474178403756207,2017-07-26T20:01:45Z,5.544619599999993,None
1.6899999999999977,24.68,-0.024390243902439046,-0.035190615835777095,0.011737089201877993,2017-07-26T20:01:46Z,5.544619599999993,None
1.3799999999999955,24.68,-0.03658536585365857,-0.02639296187683282,-0.0023474178403756207,2017-07-26T20:01:46Z,4.527559199999985,None
1.4399999999999977,24.68,-0.027439024390243927,-0.04692082111436946,0,2017-07-26T20:01:46Z,4.724409599999992,None
1.5,24.68,-0.030487804878048808,-0.035190615835777095,-0.0023474178403756207,2017-07-26T20:01:48Z,4.92126,None
1.25,24.68,-0.027439024390243927,-0.04398826979472137,-0.0023474178403756207,2017-07-26T20:01:49Z,4.10105,None
1.1899999999999977,24.68,-0.021341463414634165,-0.04985337243401755,-0.0023474178403756207,2017-07-26T20:01:49Z,3.9041995999999926,None
1.4399999999999977,24.68,-0.024390243902439046,-0.05278592375366564,-0.0023474178403756207,2017-07-26T20:01:49Z,4.724409599999992,None
1.25,24.68,-0.024390243902439046,-0.04985337243401755,0.0023474178403755097,2017-07-26T20:01:50Z,4.10105,None
1.1299999999999955,24.68,-0.024390243902439046,-0.04985337243401755,-0.0023474178403756207,2017-07-26T20:01:50Z,3.7073491999999852,None
1.1899999999999977,24.68,-0.021341463414634165,-0.04398826979472137,-0.0046948356807511304,2017-07-26T20:01:51Z,3.9041995999999926,None
1.4399999999999977,24.68,-0.018292682926829285,-0.061583577712609916,0.0046948356807512415,2017-07-26T20:01:51Z,4.724409599999992,None
1.5600000000000023,24.68,-0.030487804878048808,-0.02346041055718473,-0.0046948356807511304,2017-07-26T20:01:53Z,5.118110400000007,None
1.0600000000000023,24.75,-0.027439024390243927,-0.032258064516129004,0.0023474178403755097,2017-07-26T20:01:53Z,3.4776904000000073,None
1.3799999999999955,24.68,-0.027439024390243927,-0.035190615835777095,0,2017-07-26T20:01:54Z,4.527559199999985,None
1.4399999999999977,24.68,-0.03658536585365857,-0.02052785923753664,-0.009389671361502372,2017-07-26T20:01:54Z,4.724409599999992,None
1.3799999999999955,24.68,-0.03353658536585369,-0.02346041055718473,-0.0023474178403756207,2017-07-26T20:01:54Z,4.527559199999985,None
1.4399999999999977,24.68,-0.03353658536585369,-0.014662756598240456,-0.007042253521126751,2017-07-26T20:01:55Z,4.724409599999992,None
1.75,24.68,-0.03658536585365857,-0.014662756598240456,-0.0023474178403756207,2017-07-26T20:01:55Z,5.74147,None
1.25,24.68,-0.03658536585365857,-0.011730205278592365,-0.0023474178403756207,2017-07-26T20:01:56Z,4.10105,None
1.1899999999999977,24.68,-0.03353658536585369,-0.0058651026392961825,0,2017-07-26T20:01:57Z,3.9041995999999926,None
1.3799999999999955,24.68,-0.04573170731707321,-0.0029325513196480912,-0.0046948356807511304,2017-07-26T20:01:58Z,4.527559199999985,None
1.25,24.68,-0.04878048780487809,0.02346041055718473,-0.023474178403755874,2017-07-26T20:01:58Z,4.10105,None
1.3100000000000023,24.68,-0.04878048780487809,-0.04398826979472137,0,2017-07-26T20:01:59Z,4.297900400000008,None
1.3100000000000023,24.68,-0.04573170731707321,0.058651026392961825,-0.014084507042253502,2017-07-26T20:01:59Z,4.297900400000008,None
1.3100000000000023,24.68,-0.018292682926829285,0.07917888563049846,-0.028169014084507005,2017-07-26T20:01:59Z,4.297900400000008,None
1.5,24.68,-0.024390243902439046,-0.029325513196480912,0.016431924882629012,2017-07-26T20:02:00Z,4.92126,None
1,24.75,-0.015243902439024404,0.011730205278592365,-0.0023474178403756207,2017-07-26T20:02:00Z,3.28084,None
1.0600000000000023,24.68,-0.0030487804878048808,0.0058651026392961825,-0.0023474178403756207,2017-07-26T20:02:02Z,3.4776904000000073,None
1.25,24.68,-0.0030487804878048808,0.0058651026392961825,-0.0023474178403756207,2017-07-26T20:02:02Z,4.10105,None
1,24.75,-0.0030487804878048808,0.0058651026392961825,0,2017-07-26T20:02:03Z,3.28084,None
1.3100000000000023,24.68,-0.0030487804878048808,0.0058651026392961825,0,2017-07-26T20:02:03Z,4.297900400000008,None
1.25,24.68,-0.0030487804878048808,0.0058651026392961825,0,2017-07-26T20:02:04Z,4.10105,None
1.1899999999999977,24.68,-0.0030487804878048808,0.0029325513196480912,0,2017-07-26T20:02:04Z,3.9041995999999926,None
1.5,24.68,0,0.0029325513196480912,-0.0046948356807511304,2017-07-26T20:02:04Z,4.92126,None
1.1899999999999977,24.68,-0.009146341463414642,0.0029325513196480912,0.009389671361502261,2017-07-26T20:02:05Z,3.9041995999999926,None
1.25,24.75,-0.0030487804878048808,0,0.0023474178403755097,2017-07-26T20:02:05Z,4.10105,None
1.25,24.75,-0.012195121951219523,0,-0.0023474178403756207,2017-07-26T20:02:06Z,4.10105,None
1.25,24.75,-0.012195121951219523,-0.0058651026392961825,0,2017-07-26T20:02:07Z,4.10105,None
1.3799999999999955,24.75,-0.012195121951219523,-0.0058651026392961825,0,2017-07-26T20:02:07Z,4.527559199999985,None
1.3799999999999955,24.68,-0.012195121951219523,-0.0058651026392961825,0,2017-07-26T20:02:08Z,4.527559199999985,None
1.3799999999999955,24.75,-0.009146341463414642,-0.0058651026392961825,0,2017-07-26T20:02:08Z,4.527559199999985,None
1.3799999999999955,24.75,-0.009146341463414642,-0.0029325513196480912,-0.0023474178403756207,2017-07-26T20:02:09Z,4.527559199999985,None
1.3799999999999955,24.75,-0.009146341463414642,-0.008797653958944274,-0.0023474178403756207,2017-07-26T20:02:09Z,4.527559199999985,None
1,24.75,0,0,0,2017-07-26T20:02:09Z,3.28084,None
1,24.75,0,0,0,2017-07-26T20:02:10Z,3.28084,None
1.1299999999999955,24.75,0,0,0,2017-07-26T20:02:11Z,3.7073491999999852,None
1,24.75,0,0,0,2017-07-26T20:02:11Z,3.28084,None
1.6899999999999977,24.68,0,0,0,2017-07-26T20:02:12Z,5.544619599999993,None
1,24.75,0,0,0,2017-07-26T20:02:12Z,3.28084,None
1.1899999999999977,24.75,0,0,0,2017-07-26T20:02:13Z,3.9041995999999926,None
1.25,24.75,0,-0.0029325513196480912,0,2017-07-26T20:02:13Z,4.10105,None
1.3799999999999955,24.75,0,0,0,2017-07-26T20:02:14Z,4.527559199999985,None
1.1899999999999977,24.75,0,0,0,2017-07-26T20:02:14Z,3.9041995999999926,None
